 uniqueID,fam_id,fam_id 2,Income-to-needs,sub_id,Sex,Inequality Grp,Income Grp,Final Grp,Household Income,Valence Pre,Arousal Pre,Valence Post,Arousal Post,Age,CT Mean Income,Gini CT,Voice Rating,Formant Position,Formant Dispersion,Fundamental Frequency,N1,N2,N3,N4,N5,N6,Neuroticism,E1,E2,E3,E4,E5,E6,Extroversion,O1,O2,O3,O4,O5,O6,Openness,A1,A2,A3,A4,A5,A6,Agreeableness,C1,C2,C3,C4,C5,C6,Conscientiousness
FAM9537_475930,FAM9537,FAM9537,2.405942678,511599,0,high,high,HI-HII,80000,4,1,3,2,199,56682,0.476357393,,-1.050708496,1204.301317,161.8448272,16,9,7,14,20,12,78,27,28,24,22,24,27,152,25,18,20,13,30,24,130,21,20,22,17,6,18,104,21,18,21,21,20,18,119
FAM9537_329460,FAM9537,FAM9537,2.405942678,431765,0,high,high,HI-HII,80000,4,2,4,3,223,56682,0.476357393,,,,,19,12,8,16,17,8,80,30,22,24,22,26,31,155,31,26,17,15,25,22,136,23,18,25,24,11,23,124,24,19,19,23,23,13,121
FAM1268_307258,FAM1268,FAM1268,2.405942678,307258,1,high,high,HI-HII,80000,4,1,4,4,202,55118,0.480416107,,,,,11,11,10,13,16,15,76,20,12,16,10,22,21,101,17,15,16,8,18,16,90,9,18,20,12,20,13,92,22,22,20,18,23,17,122
FAM1268_460607,FAM1268,FAM1268,2.405942678,460607,1,high,high,HI-HII,80000,4,2,2,4,170,55118,0.480416107,,,,,23,19,18,21,20,15,116,24,17,15,20,21,19,116,22,18,20,19,15,21,115,18,22,25,13,17,21,116,22,14,22,24,16,20,118
FAM6338_395950,FAM6338,FAM6338,2.556050537,395950,0,high,high,HI-HII,70000,4,3,4,3,209,71612,0.451502145,,-0.321035912,,,11,6,8,8,17,7,57,20,18,15,15,18,20,106,22,14,19,13,23,20,111,22,19,23,20,18,22,124,18,17,23,22,19,18,117
FAM6338_474386,FAM6338,FAM6338,2.556050537,474386,0,high,high,HI-HII,70000,4,2,2,3,153,71612,0.451502145,,,,,17,18,11,17,16,11,90,20,15,13,16,19,18,101,18,18,22,17,21,16,112,19,17,20,17,16,23,112,22,16,22,21,19,16,116
FAM1311_313850,FAM1311,FAM1311,2.556050537,313850,1,high,high,HI-HII,70000,5,2,5,1,161,41708,0.459392256,,-0.145829896,1281.718826,261.3752089,13,20,20,22,14,14,103,22,20,17,23,20,25,127,18,29,20,14,18,17,116,17,14,25,15,16,24,111,24,16,17,24,19,15,115
FAM1311_436462,FAM1311,FAM1311,2.556050537,436462,1,high,high,HI-HII,70000,-9,-9,-9,-9,148,41708,0.459392256,,,,,19,12,12,16,13,10,82,21,19,16,21,18,18,113,19,21,19,16,18,14,107,22,23,24,19,16,22,126,19,21,17,24,18,19,118
FAM6525_429059,FAM6525,FAM6525,2.693481774,429059,1,high,high,HI-HII,60000,4,1,4,1,184,71416,0.56543341,,0.518794521,1333.155365,234.822295,13,9,10,14,10,7,63,28,21,16,16,22,27,130,14,22,20,15,18,19,108,18,29,27,16,12,25,127,21,21,26,24,23,19,134
FAM6525_361373,FAM6525,FAM6525,2.693481774,361373,0,high,high,HI-HII,60000,4,2,4,2,201,71416,0.56543341,,,,,15,5,11,15,12,9,67,25,25,17,22,24,26,139,15,13,22,18,20,24,112,23,14,28,19,16,24,124,22,21,23,25,21,17,129
FAM7211_319714,FAM7211,FAM7211,2.706685513,319714,1,high,high,HI-HII,over 85000,4,1,4,1,181,52710,0.431556638,,,,,10,9,11,13,13,11,67,30,26,13,16,19,24,128,22,20,17,16,14,19,108,18,26,28,17,15,23,127,23,18,22,22,22,20,127
FAM7211_469846,FAM7211,FAM7211,2.706685513,469846,0,high,high,HI-HII,over 85000,4,2,4,2,159,52710,0.431556638,,2.5435177,1219.401117,244.1362606,17,14,14,14,12,13,84,20,22,13,20,21,19,115,15,23,17,14,18,20,107,19,21,19,14,17,19,109,16,16,20,22,20,17,111
FAM7629_476011,FAM7629,FAM7629,2.706685513,476011,0,high,high,HI-HII,over 85000,4,2,4,2,156,52710,0.431556638,,0.689048911,1261.301621,218.7233637,16,16,15,16,15,13,91,19,13,19,18,14,13,96,14,15,17,13,15,14,88,14,15,16,16,17,15,93,16,15,18,19,17,18,103
FAM7629_358575,FAM7629,FAM7629,2.706685513,358575,1,high,high,HI-HII,over 85000,4,1,3,1,201,52710,0.431556638,,0.134458662,1399.637653,229.0306342,22,14,9,14,15,15,89,16,8,29,20,15,14,102,22,18,16,17,20,18,111,16,16,19,19,9,16,95,24,21,17,11,15,23,111
FAM8046_391552,FAM8046,FAM8046,2.706685513,391552,0,high,high,HI-HII,over 85000,4,2,3,2,184,52710,0.431556638,,,,,13,10,8,11,20,7,69,24,28,16,21,23,22,134,17,17,18,16,16,14,98,26,27,23,16,17,23,132,22,18,25,26,22,23,136
FAM8046_464602,FAM8046,FAM8046,2.706685513,464602,1,high,high,HI-HII,over 85000,4,1,4,2,154,52710,0.431556638,,,,,21,16,17,17,13,11,95,23,22,15,18,23,23,124,16,15,16,14,20,16,97,19,26,22,16,19,23,125,21,17,22,17,18,18,113
FAM9274_478699,FAM9274,FAM9274,2.706685513,478699,0,high,high,HI-HII,over 85000,3,2,3,3,170,52710,0.431556638,,,,,13,15,18,18,16,15,95,19,14,16,16,19,17,101,16,16,16,16,18,13,95,15,14,17,14,15,21,96,15,12,20,16,15,18,96
FAM9274_363996,FAM9274,FAM9274,2.706685513,363996,0,high,high,HI-HII,over 85000,4,1,3,2,225,52710,0.431556638,,-0.808183907,,,18,8,22,20,16,13,97,23,18,12,17,16,22,108,23,9,20,13,17,18,100,22,28,27,20,22,26,145,18,23,26,19,18,18,122
FAM2663_365442,FAM2663,FAM2663,2.706685513,365442,1,high,high,HI-HII,over 85000,4,2,4,2,223,63320,0.432060109,0,-0.251046833,1332.129939,241.2345937,12,3,5,8,23,11,62,31,26,16,26,26,32,157,30,31,29,19,22,25,156,27,20,29,23,11,26,136,21,15,17,21,21,14,109
FAM2663_480107,FAM2663,FAM2663,2.706685513,480107,1,high,high,HI-HII,over 85000,3,3,3,2,175,63320,0.432060109,,-0.265532693,1409.0158,229.2059745,28,25,32,24,30,30,169,20,16,5,22,15,14,92,32,31,26,19,20,24,152,14,22,26,19,27,26,134,11,13,15,20,13,2,74
FAM3695_315590,FAM3695,FAM3695,2.706685513,315590,0,high,high,HI-HII,over 85000,3,3,2,3,181,63320,0.432060109,,,,,21,19,17,18,16,14,105,19,18,15,15,16,21,104,20,14,18,18,17,18,105,16,18,19,17,16,24,110,17,9,15,16,14,9,80
FAM3695_480060,FAM3695,FAM3695,2.706685513,480060,0,high,high,HI-HII,over 85000,4,2,3,2,155,63320,0.432060109,,,,,24,13,23,19,12,14,105,20,16,13,20,13,15,97,18,17,11,17,16,22,101,16,13,17,23,19,15,103,15,13,19,16,12,12,87
FAM7024_338854,FAM7024,FAM7024,2.706685513,338854,0,high,high,HI-HII,over 85000,-9,-9,-9,-9,188,63320,0.432060109,,,,,7,16,10,13,14,12,72,29,24,24,21,20,23,141,26,22,21,18,23,20,130,23,18,28,14,11,22,116,26,19,21,28,19,21,134
FAM7024_496010,FAM7024,FAM7024,2.706685513,496010,0,high,high,HI-HII,over 85000,4,2,3,2,162,63320,0.432060109,,1.840110211,1349.630824,186.5456425,20,20,18,19,18,14,109,22,17,16,22,18,26,121,19,17,21,10,23,16,106,20,23,23,18,17,25,126,23,18,19,21,20,15,116
FAM8924_352956,FAM8924,FAM8924,2.706685513,352956,0,high,high,HI-HII,over 85000,3,2,2,3,186,63320,0.432060109,0.958333333,-1.834717758,1221.437071,140.0840786,14,17,16,20,19,13,99,13,16,19,18,19,12,97,14,18,15,15,19,19,100,15,13,15,19,13,19,94,17,15,12,16,16,13,89
FAM8924_492722,FAM8924,FAM8924,2.706685513,492722,0,high,high,HI-HII,over 85000,4,1,4,1,161,63320,0.432060109,,-2.192014853,1308.638493,148.8538432,15,9,6,12,17,4,63,32,21,16,26,19,28,142,13,19,23,9,28,18,110,26,28,31,29,17,30,161,32,23,30,26,29,26,166
FAM1348_397652,FAM1348,FAM1348,2.706685513,397652,0,high,high,HI-HII,over 85000,4,2,4,1,164,58815,0.434503108,0.972222222,-0.729132842,1233.481339,141.5970675,14,17,11,15,16,9,82,24,21,20,20,25,27,137,19,15,20,16,16,16,102,18,20,24,18,15,18,113,20,17,23,21,19,18,118
FAM1348_475892,FAM1348,FAM1348,2.706685513,475892,1,high,high,HI-HII,over 85000,4,2,4,2,147,58815,0.434503108,,-0.824453387,1313.338662,257.2669248,22,11,16,15,19,12,95,22,19,14,18,17,23,113,21,23,21,14,17,17,113,21,24,25,21,16,22,129,14,20,25,20,20,23,122
FAM1382_472736,FAM1382,FAM1382,2.706685513,472736,1,high,high,HI-HII,over 85000,4,1,3,1,146,58815,0.434503108,,,,,18,10,14,15,18,12,87,18,18,17,20,28,19,120,20,18,20,20,16,17,111,18,21,23,15,14,17,108,17,21,17,17,20,19,111
FAM1382_392164,FAM1382,FAM1382,2.706685513,392164,0,high,high,HI-HII,over 85000,4,1,2,3,164,58815,0.434503108,,-0.582390849,1302.666698,154.1089919,19,20,14,22,17,10,102,21,17,18,19,17,22,114,17,8,18,15,20,12,90,18,21,22,12,14,23,110,20,15,20,22,22,17,116
FAM2072_410053,FAM2072,FAM2072,2.706685513,410053,0,high,high,HI-HII,over 85000,3,1,4,1,159,58815,0.434503108,,,,,12,14,17,15,16,19,93,21,12,17,18,18,18,104,16,16,15,17,18,15,97,17,17,17,20,15,22,108,15,17,17,14,18,16,97
FAM2072_393631,FAM2072,FAM2072,2.706685513,393631,0,high,high,HI-HII,over 85000,4,1,3,2,178,58815,0.434503108,,0.306605467,,,16,14,17,18,14,21,100,19,18,14,12,19,17,99,21,18,18,13,17,10,97,21,15,19,14,14,19,102,18,17,19,15,13,16,98
FAM4227_311671,FAM4227,FAM4227,2.706685513,311671,0,high,high,HI-HII,over 85000,4,1,4,1,228,58815,0.434503108,,-0.712521283,1246.783189,112.1849724,9,12,4,1,25,2,53,32,26,21,20,28,32,159,19,25,13,19,32,23,131,21,9,19,8,8,21,86,24,12,20,16,7,17,96
FAM4227_461735,FAM4227,FAM4227,2.706685513,461735,1,high,high,HI-HII,over 85000,1,2,1,1,187,58815,0.434503108,,0.022335934,1341.689945,246.9706312,17,17,24,16,19,23,116,21,25,18,14,20,16,114,21,15,22,15,20,15,108,15,18,23,14,18,18,106,17,17,22,19,18,21,114
FAM8762_580025,FAM8762,FAM8762,2.706685513,580025,1,high,high,HI-HII,over 85000,3,2,3,2,160,58815,0.434503108,,-0.100554616,1366.634422,243.6309793,20,19,20,14,20,19,112,22,24,20,18,21,21,126,21,24,26,18,19,17,125,15,21,24,12,16,22,110,16,10,18,13,11,11,79
FAM6979_357345,FAM6979,FAM6979,2.706685513,357345,0,high,high,HI-HII,over 85000,4,2,3,3,183,62443,0.438808689,,,,,15,15,14,21,20,18,103,12,13,15,16,10,20,86,15,17,15,21,18,14,100,14,13,14,17,14,13,85,14,16,13,15,14,17,89
FAM6979_461953,FAM6979,FAM6979,2.706685513,461953,1,high,high,HI-HII,over 85000,4,2,4,2,161,62443,0.438808689,,,,,20,17,17,17,19,15,105,27,29,20,19,26,29,150,21,22,22,15,21,18,119,19,17,22,11,15,23,107,19,17,19,20,15,13,103
FAM7479_646399,FAM7479,FAM7493,2.706685513,646399,1,high,high,HI-HII,40000,3,1,4,1,148,62443,0.438808689,0.152777778,-0.278903283,1328.670577,260.8847955,25,24,26,23,22,16,136,20,13,6,17,19,17,92,12,19,20,15,23,23,112,20,25,22,20,24,29,140,15,10,24,24,29,15,117
FAM6748_334629,FAM6748,FAM6748,2.706685513,334629,0,high,high,HI-HII,over 85000,4,1,5,4,200,58176,0.43903699,,,,,13,12,13,16,22,13,89,21,22,12,12,26,18,111,19,7,16,9,13,14,78,22,14,20,17,20,23,116,18,13,14,17,11,11,84
FAM6748_459222,FAM6748,FAM6748,2.706685513,459222,0,high,high,HI-HII,over 85000,5,2,4,3,160,58176,0.43903699,,,,,22,18,18,21,21,15,115,19,21,15,14,15,25,109,14,19,15,16,12,15,91,16,12,21,18,14,14,95,18,19,16,21,19,22,115
FAM1298_420186,FAM1298,FAM1298,2.706685513,420186,0,high,high,HI-HII,over 85000,4,2,3,2,162,49461,0.441056601,0.944444444,-0.224469061,1205.948426,189.2557038,9,12,12,11,26,11,81,24,20,19,13,22,22,120,19,18,22,11,20,21,111,19,19,24,20,10,24,116,19,18,21,14,18,15,105
FAM1298_331228,FAM1298,FAM1298,2.706685513,331228,0,high,high,HI-HII,over 85000,3,1,3,3,223,49461,0.441056601,,-0.582705602,,,21,8,18,14,18,11,90,26,23,13,21,29,28,140,19,8,20,17,17,24,105,19,22,25,19,14,22,121,21,19,23,14,20,14,111
FAM1507_375668,FAM1507,FAM1507,2.706685513,375668,0,high,high,HI-HII,over 85000,5,3,5,2,185,49461,0.441056601,,,,,17,14,10,9,18,8,76,27,27,20,21,27,26,148,21,18,22,15,17,17,110,22,21,25,20,15,22,125,22,21,24,24,27,15,133
FAM1507_468967,FAM1507,FAM1507,2.706685513,468967,0,high,high,HI-HII,over 85000,4,3,4,3,151,49461,0.441056601,,0.952275246,1263.20945,202.4161618,25,21,25,23,17,18,129,17,10,16,21,18,18,100,19,14,16,14,14,15,92,14,23,19,18,20,27,121,19,18,19,14,13,11,94
FAM1561_370087,FAM1561,FAM1561,2.706685513,370087,0,high,high,HI-HII,over 85000,4,2,3,3,225,49461,0.441056601,,,,,16,7,11,16,10,13,73,20,9,12,9,9,15,74,29,18,15,16,28,20,126,23,28,24,20,5,16,116,27,18,27,20,21,27,140
FAM1561_410418,FAM1561,FAM1561,2.706685513,410418,0,high,high,HI-HII,over 85000,-9,-9,-9,-9,164,49461,0.441056601,,,,,27,21,27,21,17,16,129,18,7,13,29,14,14,95,25,25,25,16,22,17,130,7,16,20,14,10,20,87,23,10,18,11,14,20,96
FAM4808_457928,FAM4808,FAM4808,2.706685513,457928,1,high,high,HI-HII,over 85000,5,1,4,3,180,49461,0.441056601,,0.017752922,1371.042669,248.4398192,11,9,14,16,15,14,79,26,16,18,20,22,21,123,18,17,14,8,20,15,92,23,26,25,22,20,24,140,22,18,24,21,20,17,122
FAM4808_348094,FAM4808,FAM4808,2.706685513,348094,0,high,high,HI-HII,over 85000,4,1,3,2,215,49461,0.441056601,,-0.794308193,1245.067938,121.776655,13,7,9,15,9,8,61,31,21,23,24,23,23,145,18,23,24,11,18,24,118,22,31,25,20,19,22,139,27,28,28,25,27,22,157
FAM7317_462393,FAM7317,FAM7317,2.706685513,462393,1,high,high,HI-HII,over 85000,4,1,4,1,149,49461,0.441056601,,,,,11,11,12,12,11,7,64,25,27,19,18,25,27,141,10,12,14,13,19,18,86,14,19,29,17,13,20,112,20,16,27,21,23,16,123
FAM7317_343175,FAM7317,FAM7317,2.706685513,343175,1,high,high,HI-HII,over 85000,5,1,4,2,193,49461,0.441056601,,,,,18,9,14,13,22,12,88,25,27,23,22,27,26,150,21,12,20,16,15,25,109,24,15,24,17,14,19,113,20,11,19,22,20,8,100
FAM9196_468045,FAM9196,FAM9196,2.706685513,468045,0,high,high,HI-HII,over 85000,4,1,4,1,183,53032,0.441603883,,,,,12,19,20,15,17,15,98,25,26,14,19,23,21,128,22,11,12,15,14,18,92,11,17,20,12,16,14,90,12,17,12,20,13,3,77
FAM9196_394084,FAM9196,FAM9196,2.706685513,394084,0,high,high,HI-HII,over 85000,3,1,3,2,197,53032,0.441603883,,,,,17,15,18,12,17,4,83,26,26,25,16,19,26,138,20,8,25,11,29,15,108,19,11,20,7,18,20,95,26,22,24,19,16,16,123
FAM9364_356647,FAM9364,FAM9364,2.706685513,356647,1,high,high,HI-HII,over 85000,4,1,4,1,177,53032,0.441603883,,,,,15,12,9,9,16,7,68,29,23,17,23,17,26,135,17,20,19,15,15,17,103,21,13,29,14,9,17,103,26,23,26,25,26,13,139
FAM9364_437704,FAM9364,FAM9364,2.706685513,437704,1,high,high,HI-HII,over 85000,4,2,3,1,151,53032,0.441603883,,,,,24,20,7,16,16,11,94,23,15,21,19,13,21,112,17,12,20,14,19,16,98,18,20,25,20,9,15,107,23,20,24,20,22,19,128
FAM9975_452959,FAM9975,FAM9975,2.706685513,452959,1,high,high,HI-HII,over 85000,4,2,4,2,185,53032,0.441603883,,0.228639213,1393.076313,194.6002169,11,16,10,5,18,9,69,31,26,21,27,21,23,149,19,16,20,19,17,22,113,23,25,23,18,17,22,128,23,23,23,25,24,17,135
FAM9975_342895,FAM9975,FAM9975,2.706685513,342895,1,high,high,HI-HII,over 85000,4,1,4,1,223,53032,0.441603883,,-0.287089535,1419.55674,227.7209379,15,8,15,11,18,14,81,22,17,16,24,16,23,118,15,15,23,17,14,22,106,23,23,29,19,25,23,142,21,22,26,21,17,18,125
FAM1096_422966,FAM1096,FAM1096,2.706685513,422966,1,high,high,HI-HII,over 85000,4,2,4,2,172,58087,0.442047038,,,,,15,14,12,17,19,9,86,26,22,19,23,21,26,137,22,16,20,17,12,19,106,20,16,21,16,18,19,110,22,16,19,18,22,15,112
FAM1096_307251,FAM1096,FAM1096,2.706685513,307251,1,high,high,HI-HII,over 85000,3,2,3,3,212,58087,0.442047038,,1.248824438,,,17,13,14,18,17,9,88,27,19,16,24,21,26,133,22,16,17,17,13,20,105,21,16,22,18,18,21,116,22,15,19,16,20,15,107
FAM1415_431953,FAM1415,FAM1415,2.706685513,431953,0,high,high,HI-HII,over 85000,4,3,4,2,169,58087,0.442047038,,,,,12,20,19,18,19,10,98,18,14,20,16,26,27,121,22,13,26,21,17,17,116,12,16,14,11,13,12,78,15,16,18,16,16,16,97
FAM1415_398074,FAM1415,FAM1415,2.706685513,398074,1,high,high,HI-HII,over 85000,5,1,5,1,227,58087,0.442047038,,,,,13,13,13,16,15,15,85,20,17,17,22,19,22,117,22,16,20,18,17,19,112,19,16,17,15,17,14,98,15,16,16,20,12,15,94
FAM7019_450405,FAM7019,FAM7019,2.706685513,450405,1,high,high,HI-HII,over 85000,4,1,4,1,150,58087,0.442047038,,,,,13,13,8,14,16,10,74,23,21,19,16,28,25,132,19,20,17,15,21,21,113,22,20,24,19,15,19,119,22,21,23,21,24,14,125
FAM7019_397381,FAM7019,FAM7019,2.706685513,397381,0,high,high,HI-HII,over 85000,4,1,4,2,176,58087,0.442047038,,,,,16,12,9,12,11,10,70,28,20,21,19,23,20,131,19,20,23,13,25,21,121,19,18,25,16,11,23,112,24,23,26,23,22,19,137
FAM1558_429253,FAM1558,FAM1558,2.706685513,429253,1,high,high,HI-HII,over 85000,4,4,5,2,165,71612,0.451502145,,,,,13,13,5,11,16,7,65,27,18,12,17,20,27,121,19,19,23,14,21,18,114,19,26,27,22,17,20,131,23,24,29,24,25,17,142
FAM1558_374532,FAM1558,FAM1558,2.706685513,374532,1,high,high,HI-HII,over 85000,4,2,3,3,203,71612,0.451502145,,0.859435677,,,15,18,16,13,20,13,95,27,26,20,21,23,23,140,18,24,22,19,21,24,128,20,19,26,13,22,25,125,18,17,19,21,21,14,110
FAM2333_473052,FAM2333,FAM2333,2.706685513,473052,1,high,high,HI-HII,over 85000,5,1,5,1,161,71612,0.451502145,,,,,15,12,8,14,15,9,73,30,30,20,22,25,22,149,22,26,22,19,21,20,130,20,23,24,19,19,25,130,20,23,20,23,22,15,123
FAM2333_364153,FAM2333,FAM2333,2.706685513,364153,1,high,high,HI-HII,over 85000,4,1,1,2,217,71612,0.451502145,0.069444444,0.349856373,1386.182801,218.5563307,19,15,15,19,22,12,102,24,23,15,21,24,25,132,27,27,28,15,17,18,132,19,14,22,19,17,21,112,14,23,16,17,9,15,94
FAM2790_333064,FAM2790,FAM2790,2.706685513,333064,0,high,high,HI-HII,over 85000,4,2,3,3,216,71612,0.451502145,,-2.326858979,1179.183748,115.4924696,16,12,22,19,19,12,100,21,23,14,20,18,19,115,21,16,19,24,14,21,115,19,21,24,14,16,26,120,13,14,22,20,17,21,107
FAM2790_468587,FAM2790,FAM2790,2.706685513,468587,0,high,high,HI-HII,over 85000,4,2,3,2,158,71612,0.451502145,,-0.406648691,1315.828276,195.0962651,19,12,18,16,13,14,92,24,14,19,18,19,21,115,16,11,14,13,10,16,80,21,21,19,16,16,21,114,18,14,22,19,18,17,108
FAM3336_448137,FAM3336,FAM3336,2.706685513,448137,0,high,high,HI-HII,over 85000,4,2,3,2,166,71612,0.451502145,,0.928905961,1308.738189,237.3792592,13,15,16,16,17,14,91,19,20,16,13,16,15,99,14,13,16,14,12,15,84,17,19,18,14,15,18,101,17,16,15,19,15,17,99
FAM3336_322443,FAM3336,FAM3336,2.706685513,322443,1,high,high,HI-HII,over 85000,3,1,3,2,192,71612,0.451502145,,0.153388214,1392.998731,227.4196827,18,16,13,16,16,13,92,29,21,18,23,20,26,137,31,22,18,14,22,17,124,27,17,26,22,16,23,131,23,20,25,25,18,20,131
FAM4165_465698,FAM4165,FAM4165,2.706685513,465698,1,high,high,HI-HII,over 85000,4,2,3,3,190,71612,0.451502145,,-0.739476248,1360.484545,253.6351801,7,12,7,6,15,10,57,27,20,14,17,12,19,109,15,14,13,14,23,18,97,22,27,27,21,22,22,141,26,23,27,19,26,12,133
FAM4165_554051,FAM4165,FAM4165,2.706685513,554051,1,high,high,HI-HII,over 85000,4,2,3,2,166,71612,0.451502145,,-0.005477852,1405.780451,237.3730306,10,13,11,20,17,14,85,22,17,13,15,19,16,102,19,23,17,12,15,22,108,18,25,25,22,22,22,134,17,14,18,15,16,16,96
FAM4588_445154,FAM4588,FAM4588,2.706685513,445154,1,high,high,HI-HII,over 85000,4,2,3,3,161,71612,0.451502145,,,,,13,16,9,15,17,14,84,22,18,11,17,17,19,104,17,9,17,14,11,18,86,17,13,20,11,10,12,83,23,17,15,22,14,4,95
FAM4588_351939,FAM4588,FAM4588,2.706685513,351939,0,high,high,HI-HII,over 85000,4,1,3,2,198,71612,0.451502145,,,,,15,14,14,18,19,10,90,21,19,19,17,21,20,117,17,12,17,13,10,19,88,20,19,20,16,15,21,111,20,11,22,15,14,12,94
FAM4588_512787,FAM4588,FAM4588,2.706685513,512787,1,high,high,HI-HII,over 85000,4,2,4,2,144,71612,0.451502145,,,,,21,15,13,16,12,8,85,28,23,14,22,15,20,122,15,25,19,12,24,18,113,19,26,27,24,18,23,137,25,22,27,26,26,23,149
FAM4991_448562,FAM4991,FAM4991,2.706685513,448562,1,high,high,HI-HII,over 85000,4,1,4,1,195,71612,0.451502145,,-0.579642205,1275.973519,241.0507182,11,11,7,14,10,2,55,31,26,27,22,20,26,152,23,24,27,15,21,20,130,20,26,32,20,17,23,138,28,24,29,26,27,27,161
FAM4991_510214,FAM4991,FAM4991,2.706685513,510214,0,high,high,HI-HII,over 85000,4,2,3,2,149,71612,0.451502145,0.736111111,0.090545043,1230.96565,238.5552665,18,13,17,18,15,9,90,28,19,19,16,20,19,121,11,14,23,18,23,13,102,21,16,23,13,15,23,111,20,8,23,25,19,18,113
FAM4991_370211,FAM4991,FAM4991,2.706685513,370211,0,high,high,HI-HII,over 85000,4,3,2,3,209,71612,0.451502145,,-0.755987076,,,18,11,14,19,15,14,91,24,21,8,22,23,20,118,26,19,18,17,16,21,117,20,26,29,17,19,20,131,24,22,23,20,26,15,130
FAM6032_310468,FAM6032,FAM6032,2.706685513,310468,0,high,high,HI-HII,over 85000,4,1,4,1,175,71612,0.451502145,,-0.281650057,1210.636854,226.8848697,8,10,10,8,13,9,58,25,17,19,20,23,18,122,17,12,22,16,18,18,103,18,18,23,15,10,22,106,21,20,22,23,22,16,124
FAM6032_469182,FAM6032,FAM6032,2.706685513,469182,0,high,high,HI-HII,over 85000,4,2,4,1,158,71612,0.451502145,,,,,14,14,12,18,14,16,88,16,14,19,19,17,17,102,20,16,17,18,23,17,111,12,16,18,19,14,19,98,19,19,18,15,20,17,108
FAM8514_318336,FAM8514,FAM8514,2.706685513,318336,1,high,high,HI-HII,over 85000,3,2,3,2,214,71612,0.451502145,,,,,21,20,19,19,25,18,122,25,19,11,19,23,21,118,24,13,19,13,11,18,98,19,25,23,14,24,21,126,17,12,21,19,12,9,90
FAM8514_442642,FAM8514,FAM8514,2.706685513,442642,1,high,high,HI-HII,over 85000,5,4,4,3,159,71612,0.451502145,,,,,28,17,28,22,21,19,135,27,28,10,20,22,19,126,13,17,27,18,5,17,97,21,27,21,24,26,25,144,13,12,22,19,8,15,89
FAM9135_374998,FAM9135,FAM9135,2.706685513,374998,0,high,high,HI-HII,over 85000,5,1,5,1,185,71612,0.451502145,,,,,17,11,15,19,16,11,89,21,20,15,21,23,22,122,14,15,20,14,14,20,97,16,19,25,18,15,21,114,22,19,22,21,21,16,121
FAM9135_436191,FAM9135,FAM9135,2.706685513,436191,0,high,high,HI-HII,over 85000,4,2,3,1,158,71612,0.451502145,,,,,19,15,19,13,15,7,88,26,23,12,20,19,23,123,16,9,20,13,17,17,92,24,23,27,17,17,22,130,23,18,27,23,26,19,136
FAM5038_353144,FAM5038,FAM5038,2.706685513,353144,1,high,high,HI-HII,over 85000,4,2,3,3,223,52871,0.457275684,,-0.077067455,1355.134911,206.2947331,14,15,11,14,17,12,83,17,12,13,20,22,18,102,13,5,16,16,12,20,82,20,19,20,15,19,21,114,21,16,22,20,22,16,117
FAM5038_482978,FAM5038,FAM5038,2.706685513,482978,0,high,high,HI-HII,over 85000,3,3,2,3,188,52871,0.457275684,,,,,15,11,15,17,20,12,90,25,22,16,21,24,19,127,21,16,21,15,17,17,107,21,23,23,22,16,27,132,21,12,13,21,19,12,98
FAM7615_324202,FAM7615,FAM7615,2.706685513,324202,0,high,high,HI-HII,over 85000,4,3,1,4,182,52871,0.457275684,,,,,9,14,2,7,12,4,48,23,20,23,28,28,24,146,8,2,18,14,8,17,67,19,29,21,10,10,12,101,28,23,28,28,27,12,146
FAM7615_422016,FAM7615,FAM7615,2.706685513,422016,0,high,high,HI-HII,over 85000,4,4,2,2,160,52871,0.457275684,,,,,14,18,15,21,16,11,95,21,17,19,19,22,19,117,15,20,18,13,15,16,97,18,15,23,12,14,18,100,19,13,18,20,12,14,96
FAM3604_322213,FAM3604,FAM3604,2.706685513,322213,0,high,high,HI-HII,over 85000,4,2,3,3,204,42971,0.460042513,,,,,12,8,10,11,20,11,72,25,21,14,15,22,19,116,22,16,12,15,20,19,104,18,18,26,15,17,21,115,21,11,21,17,13,12,95
FAM3604_459467,FAM3604,FAM3604,2.706685513,459467,1,high,high,HI-HII,over 85000,3,2,3,3,168,42971,0.460042513,,-0.418200401,1317.161269,204.7417513,15,13,15,15,19,11,88,16,18,13,18,21,17,103,17,17,17,16,14,19,100,16,16,24,15,18,19,108,14,15,19,19,14,11,92
FAM9367_446462,FAM9367,FAM9367,2.706685513,446462,0,high,high,HI-HII,over 85000,4,3,3,3,161,42971,0.460042513,,,,,13,13,12,13,11,10,72,28,17,16,12,20,20,113,20,15,17,13,14,17,96,22,23,27,20,17,24,133,17,18,25,23,26,17,126
FAM9367_396290,FAM9367,FAM9367,2.706685513,396290,0,high,high,HI-HII,over 85000,4,2,2,3,210,42971,0.460042513,,,,,17,10,9,16,11,12,75,23,13,12,10,17,16,91,23,19,11,13,29,23,118,22,21,21,18,20,22,124,22,21,21,18,21,14,117
FAM3783_342527,FAM3783,FAM3783,2.706685513,342527,0,high,high,HI-HII,over 85000,3,1,2,2,194,55426,0.468630303,,,,,8,8,9,8,11,2,46,28,25,18,25,26,26,148,14,14,21,17,22,21,109,22,14,23,10,12,18,99,26,21,25,23,27,17,139
